LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1660659846.502682,254839.000,25593,3,MX,1,100,-9
1660659846.541624,254877.000,25609,3,MX,1,100,-10
1660659846.580565,254915.000,25609,3,MX,1,100,-11
1660659846.619506,254953.000,25609,3,MX,1,100,-10
1660659846.659985,254992.500,25627,2,MX,1,100,-8
1660659846.700463,255032.000,25627,2,MX,1,100,-9
1660659846.740088,255070.667,25643,3,MX,1,100,-10
1660659846.779712,255109.333,25643,3,MX,1,100,-10
1660659846.819336,255148.000,25643,3,MX,1,100,-9
1660659846.861352,255189.000,25659,2,MX,1,100,-8
1660659846.903368,255230.000,25659,2,MX,1,100,-8
1660659846.942309,255268.000,25676,3,MX,1,100,-9
1660659846.981250,255306.000,25676,3,MX,1,100,-8
1660659847.020191,255344.000,25676,3,MX,1,100,-10
1660659847.061695,255384.500,25693,2,MX,1,100,-10
1660659847.103198,255425.000,25693,2,MX,1,100,-10
1660659847.142823,255463.667,25709,3,MX,1,100,-10
1660659847.182447,255502.333,25709,3,MX,1,100,-11
1660659847.222071,255541.000,25709,3,MX,1,100,-9
1660659847.266136,255584.000,25725,3,MX,1,100,-9
1660659847.310202,255627.000,25725,3,MX,1,100,-9
1660659847.354267,255670.000,25725,3,MX,1,100,-8
1660659847.395770,255710.500,25743,2,MX,1,100,-10
1660659847.437273,255751.000,25743,2,MX,1,100,-10
1660659847.475873,255788.667,25760,3,MX,1,100,-10
1660659847.514472,255826.333,25760,3,MX,1,100,-8
1660659847.553072,255864.000,25760,3,MX,1,100,-10
1660659847.590989,255901.000,25776,3,MX,1,100,-9
1660659847.628905,255938.000,25776,3,MX,1,100,-10
1660659847.666822,255975.000,25776,3,MX,1,100,-8
1660659847.709350,256016.500,25795,2,MX,1,100,-10
1660659847.751878,256058.000,25795,2,MX,1,100,-9
1660659847.790819,256096.000,25809,3,MX,1,100,-10
1660659847.829760,256134.000,25809,3,MX,1,100,-9
1660659847.868702,256172.000,25809,3,MX,1,100,-10
1660659847.909180,256211.500,25826,2,MX,1,100,-10
1660659847.949658,256251.000,25826,2,MX,1,100,-9
1660659847.988941,256289.333,25843,3,MX,1,100,-8
1660659848.028224,256327.667,25843,3,MX,1,100,-9
1660659848.067507,256366.000,25843,3,MX,1,100,-10
1660659848.106448,256404.000,25860,3,MX,1,100,-10
1660659848.145390,256442.000,25860,3,MX,1,100,-8
1660659848.184331,256480.000,25860,3,MX,1,100,-10
1660659848.226346,256521.000,25875,2,MX,1,100,-10
1660659848.268362,256562.000,25875,2,MX,1,100,-9
1660659848.307303,256600.000,25892,3,MX,1,100,-9
1660659848.346245,256638.000,25892,3,MX,1,100,-9
1660659848.385186,256676.000,25892,3,MX,1,100,-10
1660659848.426689,256716.500,25908,2,MX,1,100,-8
1660659848.468192,256757.000,25908,2,MX,1,100,-10
1660659848.511916,256799.667,25925,3,MX,1,100,-9
1660659848.555640,256842.333,25925,3,MX,1,100,-9
1660659848.599363,256885.000,25925,3,MX,1,100,-9
1660659848.633181,256918.000,25942,2,MX,1,100,-9
1660659848.666998,256951.000,25942,2,MX,1,100,-9
1660659848.711405,256994.333,25963,3,MX,1,100,-8
1660659848.755811,257037.667,25963,3,MX,1,100,-7
1660659848.800218,257081.000,25963,3,MX,1,100,-8
1660659848.832498,257112.500,25981,2,MX,1,100,-8
1660659848.864779,257144.000,25981,2,MX,1,100,-8
1660659848.909185,257187.333,25999,3,MX,1,100,-6
1660659848.953592,257230.667,25999,3,MX,1,100,-7
1660659848.997999,257274.000,25999,3,MX,1,100,-8
1660659849.036940,257312.000,26015,3,MX,1,100,-7
1660659849.075881,257350.000,26015,3,MX,1,100,-8
1660659849.114823,257388.000,26015,3,MX,1,100,-8
1660659849.156326,257428.500,26031,2,MX,1,100,-7
1660659849.197829,257469.000,26031,2,MX,1,100,-8
1660659849.237112,257507.333,26046,3,MX,1,100,-8
1660659849.276395,257545.667,26046,3,MX,1,100,-8
1660659849.315678,257584.000,26046,3,MX,1,100,-8
1660659849.354277,257621.667,26064,3,MX,1,100,-9
1660659849.392877,257659.333,26064,3,MX,1,100,-7
1660659849.431477,257697.000,26064,3,MX,1,100,-7
1660659849.472980,257737.500,26080,2,MX,1,100,-7
1660659849.514483,257778.000,26080,2,MX,1,100,-7
1660659849.553766,257816.333,26097,3,MX,1,100,-5
1660659849.593049,257854.667,26097,3,MX,1,100,-6
1660659849.632332,257893.000,26097,3,MX,1,100,-5
1660659849.674347,257934.000,26113,2,MX,1,100,-4
1660659849.716363,257975.000,26113,2,MX,1,100,-2
1660659849.754621,258012.333,26130,3,MX,1,100,-4
1660659849.792879,258049.667,26130,3,MX,1,100,-4
1660659849.831137,258087.000,26130,3,MX,1,100,-3
1660659849.872641,258127.500,26146,2,MX,1,100,-3
1660659849.914144,258168.000,26146,2,MX,1,100,-4
1660659849.952744,258205.667,26164,3,MX,1,100,-4
1660659849.991343,258243.333,26164,3,MX,1,100,-4
1660659850.029943,258281.000,26164,3,MX,1,100,-4
1660659850.074350,258324.333,26180,3,MX,1,100,-4
1660659850.118756,258367.667,26180,3,MX,1,100,-5
1660659850.163163,258411.000,26180,3,MX,1,100,-5
1660659850.196980,258444.000,26195,2,MX,1,100,-5
1660659850.230798,258477.000,26195,2,MX,1,100,-5
1660659850.275205,258520.333,26212,3,MX,1,100,-4
1660659850.319611,258563.667,26212,3,MX,1,100,-4
1660659850.364018,258607.000,26212,3,MX,1,100,-6
1660659850.402618,258644.667,26231,3,MX,1,100,-5
1660659850.441217,258682.333,26231,3,MX,1,100,-5
1660659850.479817,258720.000,26231,3,MX,1,100,-4
1660659850.521833,258761.000,26247,2,MX,1,100,-5
1660659850.563848,258802.000,26247,2,MX,1,100,-5
1660659850.602790,258840.000,26263,3,MX,1,100,-4
1660659850.641731,258878.000,26263,3,MX,1,100,-5
1660659850.680672,258916.000,26263,3,MX,1,100,-5
1660659850.722175,258956.500,26280,2,MX,1,100,-5
1660659850.763679,258997.000,26280,2,MX,1,100,-4
1660659850.802620,259035.000,26297,3,MX,1,100,-5
1660659850.841561,259073.000,26297,3,MX,1,100,-5
1660659850.880502,259111.000,26297,3,MX,1,100,-5
1660659850.918761,259148.333,26313,3,MX,1,100,-4
1660659850.957019,259185.667,26313,3,MX,1,100,-5
1660659850.995277,259223.000,26313,3,MX,1,100,-4
1660659851.037292,259264.000,26331,2,MX,1,100,-5
1660659851.079308,259305.000,26331,2,MX,1,100,-5
1660659851.118249,259343.000,26345,3,MX,1,100,-4
1660659851.157191,259381.000,26345,3,MX,1,100,-6
1660659851.196132,259419.000,26345,3,MX,1,100,-4
1660659851.236610,259458.500,26362,2,MX,1,100,-4
1660659851.277089,259498.000,26362,2,MX,1,100,-4
1660659851.316030,259536.000,26379,3,MX,1,100,-4
1660659851.354971,259574.000,26379,3,MX,1,100,-4
1660659851.393913,259612.000,26379,3,MX,1,100,-4
1660659851.436440,259653.500,26396,2,MX,1,100,-5
1660659851.478969,259695.000,26396,2,MX,1,100,-5
1660659851.523375,259738.333,26412,3,MX,1,100,-4
1660659851.567782,259781.667,26412,3,MX,1,100,-6
1660659851.612189,259825.000,26412,3,MX,1,100,-5
1660659851.651130,259863.000,26429,3,MX,1,100,-5
1660659851.690071,259901.000,26429,3,MX,1,100,-5
1660659851.729012,259939.000,26429,3,MX,1,100,-4
1660659851.771028,259980.000,26445,2,MX,1,100,-5
1660659851.813044,260021.000,26445,2,MX,1,100,-2
1660659851.851302,260058.333,26462,3,MX,1,100,-4
1660659851.889560,260095.667,26462,3,MX,1,100,-5
1660659851.927818,260133.000,26462,3,MX,1,100,-3
1660659851.966759,260171.000,26479,3,MX,1,100,-6
1660659852.005701,260209.000,26479,3,MX,1,100,-4
1660659852.044642,260247.000,26479,3,MX,1,100,-4
1660659852.087170,260288.500,26494,2,MX,1,100,-4
1660659852.129698,260330.000,26494,2,MX,1,100,-5
1660659852.167614,260367.000,26510,3,MX,1,100,-4
1660659852.205531,260404.000,26510,3,MX,1,100,-5
1660659852.243448,260441.000,26510,3,MX,1,100,-3
1660659852.282047,260478.667,26528,3,MX,1,100,-3
1660659852.320647,260516.333,26528,3,MX,1,100,-5
1660659852.359246,260554.000,26528,3,MX,1,100,-4
1660659852.401262,260595.000,26544,2,MX,1,100,-4
1660659852.443278,260636.000,26544,2,MX,1,100,-4
1660659852.481877,260673.667,26561,3,MX,1,100,-5
1660659852.520477,260711.333,26561,3,MX,1,100,-4
1660659852.559077,260749.000,26561,3,MX,1,100,-5
1660659852.601605,260790.500,26575,2,MX,1,100,-5
1660659852.644133,260832.000,26575,2,MX,1,100,-5
1660659852.686148,260873.000,26594,2,MX,1,100,-4
1660659852.728164,260914.000,26594,2,MX,1,100,-4
1660659852.767105,260952.000,26610,3,MX,1,100,-4
1660659852.806046,260990.000,26610,3,MX,1,100,-4
1660659852.844988,261028.000,26610,3,MX,1,100,-3
1660659852.889395,261071.333,26627,3,MX,1,100,-5
1660659852.933801,261114.667,26627,3,MX,1,100,-4
1660659852.978208,261158.000,26627,3,MX,1,100,-3
1660659853.016808,261195.667,26644,3,MX,1,100,-5
1660659853.055407,261233.333,26644,3,MX,1,100,-4
1660659853.094007,261271.000,26644,3,MX,1,100,-5
1660659853.135510,261311.500,26659,2,MX,1,100,-3
1660659853.177013,261352.000,26659,2,MX,1,100,-4
1660659853.215955,261390.000,26675,3,MX,1,100,-4
1660659853.254896,261428.000,26675,3,MX,1,100,-5
1660659853.293837,261466.000,26675,3,MX,1,100,-4
1660659853.334828,261506.000,26693,2,MX,1,100,-4
1660659853.375819,261546.000,26693,2,MX,1,100,-5
1660659853.414077,261583.333,26709,3,MX,1,100,-5
1660659853.452335,261620.667,26709,3,MX,1,100,-4
1660659853.490593,261658.000,26709,3,MX,1,100,-4
1660659853.533121,261699.500,26724,2,MX,1,100,-4
1660659853.575649,261741.000,26724,2,MX,1,100,-7
1660659853.614932,261779.333,26741,3,MX,1,100,-5
1660659853.654215,261817.667,26741,3,MX,1,100,-3
1660659853.693498,261856.000,26741,3,MX,1,100,-4
1660659853.732098,261893.667,26759,3,MX,1,100,-5
1660659853.770697,261931.333,26759,3,MX,1,100,-5
1660659853.809297,261969.000,26759,3,MX,1,100,-4
1660659853.851313,262010.000,26775,2,MX,1,100,-5
1660659853.893328,262051.000,26775,2,MX,1,100,-5
1660659853.933294,262090.000,26798,5,MX,1,100,-5
1660659853.973260,262129.000,26798,5,MX,1,100,-5
1660659854.013226,262168.000,26798,5,MX,1,100,-4
1660659854.053192,262207.000,26798,5,MX,1,100,-4
1660659854.093158,262246.000,26798,5,MX,1,100,-5
1660659854.131758,262283.667,26815,3,MX,1,100,-5
1660659854.170358,262321.333,26815,3,MX,1,100,-5
1660659854.208957,262359.000,26815,3,MX,1,100,-5
1660659854.249948,262399.000,26831,2,MX,1,100,-4
1660659854.290939,262439.000,26831,2,MX,1,100,-4
1660659854.334663,262481.667,26849,3,MX,1,100,-5
1660659854.378386,262524.333,26849,3,MX,1,100,-5
1660659854.422110,262567.000,26849,3,MX,1,100,-6
1660659854.455927,262600.000,26863,2,MX,1,100,-6
1660659854.489745,262633.000,26863,2,MX,1,100,-5
1660659854.534151,262676.333,26880,3,MX,1,100,-5
1660659854.578558,262719.667,26880,3,MX,1,100,-5
1660659854.622965,262763.000,26880,3,MX,1,100,-6
1660659854.655757,262795.000,26898,2,MX,1,100,-5
1660659854.688550,262827.000,26898,2,MX,1,100,-4
1660659854.733299,262870.667,26915,3,MX,1,100,-5
1660659854.778047,262914.333,26915,3,MX,1,100,-5
1660659854.822795,262958.000,26915,3,MX,1,100,-5
1660659854.865323,262999.500,26929,2,MX,1,100,-5
1660659854.907851,263041.000,26929,2,MX,1,100,-4
1660659854.946451,263078.667,26949,3,MX,1,100,-5
1660659854.985050,263116.333,26949,3,MX,1,100,-5
1660659855.023650,263154.000,26949,3,MX,1,100,-5
1660659855.062933,263192.333,26965,3,MX,1,100,-5
1660659855.102216,263230.667,26965,3,MX,1,100,-5
1660659855.141499,263269.000,26965,3,MX,1,100,-5
1660659855.182490,263309.000,26982,2,MX,1,100,-6
1660659855.223480,263349.000,26982,2,MX,1,100,-5
1660659855.262422,263387.000,26999,3,MX,1,100,-5
1660659855.301363,263425.000,26999,3,MX,1,100,-5
1660659855.340304,263463.000,26999,3,MX,1,100,-5
1660659855.379246,263501.000,27014,3,MX,1,100,-5
1660659855.418187,263539.000,27014,3,MX,1,100,-5
1660659855.457128,263577.000,27014,3,MX,1,100,-5
1660659855.498119,263617.000,27030,2,MX,1,100,-5
1660659855.539110,263657.000,27030,2,MX,1,100,-5
1660659855.577368,263694.333,27048,3,MX,1,100,-5
1660659855.615626,263731.667,27048,3,MX,1,100,-5
1660659855.653884,263769.000,27048,3,MX,1,100,-5
1660659855.696412,263810.500,27065,2,MX,1,100,-5
1660659855.738940,263852.000,27065,2,MX,1,100,-4
1660659855.777881,263890.000,27080,3,MX,1,100,-5
1660659855.816823,263928.000,27080,3,MX,1,100,-5
1660659855.855764,263966.000,27080,3,MX,1,100,-4
1660659855.897267,264006.500,27096,2,MX,1,100,-5
1660659855.938770,264047.000,27096,2,MX,1,100,-7
1660659855.983519,264090.667,27114,3,MX,1,100,-5
1660659856.028267,264134.333,27114,3,MX,1,100,-5
1660659856.073015,264178.000,27114,3,MX,1,100,-6
1660659856.106833,264211.000,27130,2,MX,1,100,-5
1660659856.140650,264244.000,27130,2,MX,1,100,-5
1660659856.184715,264287.000,27147,3,MX,1,100,-5
1660659856.228781,264330.000,27147,3,MX,1,100,-4
1660659856.272846,264373.000,27147,3,MX,1,100,-5
1660659856.305638,264405.000,27162,2,MX,1,100,-5
1660659856.338431,264437.000,27162,2,MX,1,100,-5
1660659856.382838,264480.333,27179,3,MX,1,100,-5
1660659856.427244,264523.667,27179,3,MX,1,100,-5
1660659856.471651,264567.000,27179,3,MX,1,100,-4
1660659856.510251,264604.667,27195,3,MX,1,100,-3
1660659856.548851,264642.333,27195,3,MX,1,100,-5
1660659856.587450,264680.000,27195,3,MX,1,100,-5
1660659856.626050,264717.667,27213,3,MX,1,100,-5
1660659856.664649,264755.333,27213,3,MX,1,100,-6
1660659856.703249,264793.000,27213,3,MX,1,100,-5
1660659856.745265,264834.000,27228,2,MX,1,100,-6
1660659856.787280,264875.000,27228,2,MX,1,100,-4
1660659856.825880,264912.667,27245,3,MX,1,100,-4
1660659856.864480,264950.333,27245,3,MX,1,100,-5
1660659856.903080,264988.000,27245,3,MX,1,100,-5
1660659856.945095,265029.000,27262,2,MX,1,100,-5
1660659856.987111,265070.000,27262,2,MX,1,100,-5
1660659857.025710,265107.667,27279,3,MX,1,100,-5
1660659857.064310,265145.333,27279,3,MX,1,100,-5
1660659857.102910,265183.000,27279,3,MX,1,100,-4
1660659857.144925,265224.000,27295,2,MX,1,100,-5
1660659857.186941,265265.000,27295,2,MX,1,100,-4
1660659857.225882,265303.000,27310,3,MX,1,100,-5
1660659857.264823,265341.000,27310,3,MX,1,100,-4
1660659857.303765,265379.000,27310,3,MX,1,100,-6
1660659857.345268,265419.500,27327,2,MX,1,100,-5
1660659857.386771,265460.000,27327,2,MX,1,100,-4
1660659857.425029,265497.333,27344,3,MX,1,100,-5
1660659857.463287,265534.667,27344,3,MX,1,100,-5
1660659857.501546,265572.000,27344,3,MX,1,100,-5
1660659857.546294,265615.667,27360,3,MX,1,100,-4
1660659857.591042,265659.333,27360,3,MX,1,100,-5
1660659857.635791,265703.000,27360,3,MX,1,100,-4
1660659857.669096,265735.500,27377,2,MX,1,100,-5
1660659857.702401,265768.000,27377,2,MX,1,100,-5
1660659857.746807,265811.333,27393,3,MX,1,100,-4
1660659857.791214,265854.667,27393,3,MX,1,100,-5
1660659857.835621,265898.000,27393,3,MX,1,100,-5
1660659857.877124,265938.500,27410,2,MX,1,100,-5
1660659857.918627,265979.000,27410,2,MX,1,100,-5
1660659857.957227,266016.667,27427,3,MX,1,100,-5
1660659857.995827,266054.333,27427,3,MX,1,100,-4
1660659858.034426,266092.000,27427,3,MX,1,100,-5
1660659858.073026,266129.667,27444,3,MX,1,100,-5
1660659858.111626,266167.333,27444,3,MX,1,100,-5
1660659858.150225,266205.000,27444,3,MX,1,100,-5
1660659858.192753,266246.500,27458,2,MX,1,100,-4
1660659858.235281,266288.000,27458,2,MX,1,100,-5
1660659858.273881,266325.667,27476,3,MX,1,100,-5
1660659858.312481,266363.333,27476,3,MX,1,100,-4
1660659858.351080,266401.000,27476,3,MX,1,100,-4
1660659858.390022,266439.000,27492,3,MX,1,100,-4
1660659858.428963,266477.000,27492,3,MX,1,100,-4
1660659858.467904,266515.000,27492,3,MX,1,100,-5
1660659858.509408,266555.500,27509,2,MX,1,100,-5
1660659858.550911,266596.000,27509,2,MX,1,100,-5
1660659858.590194,266634.333,27525,3,MX,1,100,-5
1660659858.629477,266672.667,27525,3,MX,1,100,-5
1660659858.668759,266711.000,27525,3,MX,1,100,-4
1660659858.709750,266751.000,27542,2,MX,1,100,-4
1660659858.750741,266791.000,27542,2,MX,1,100,-6
1660659858.789682,266829.000,27558,3,MX,1,100,-5
1660659858.828624,266867.000,27558,3,MX,1,100,-4
1660659858.867565,266905.000,27558,3,MX,1,100,-5
1660659858.908043,266944.500,27577,2,MX,1,100,-6
1660659858.948522,266984.000,27577,2,MX,1,100,-5
1660659858.993270,267027.667,27594,3,MX,1,100,-4
1660659859.038018,267071.333,27594,3,MX,1,100,-5
1660659859.082767,267115.000,27594,3,MX,1,100,-5
1660659859.116584,267148.000,27609,2,MX,1,100,-5
1660659859.150402,267181.000,27609,2,MX,1,100,-6
1660659859.194467,267224.000,27630,3,MX,1,100,-6
1660659859.238532,267267.000,27630,3,MX,1,100,-5
1660659859.282597,267310.000,27630,3,MX,1,100,-4
1660659859.321538,267348.000,27648,3,MX,1,100,-5
1660659859.360480,267386.000,27648,3,MX,1,100,-4
1660659859.399421,267424.000,27648,3,MX,1,100,-4
1660659859.438704,267462.333,27664,3,MX,1,100,-2
1660659859.477987,267500.667,27664,3,MX,1,100,-4
1660659859.517269,267539.000,27664,3,MX,1,100,-4
1660659859.558773,267579.500,27681,2,MX,1,100,-4
1660659859.600276,267620.000,27681,2,MX,1,100,-5
1660659859.639217,267658.000,27697,3,MX,1,100,-4
1660659859.678158,267696.000,27697,3,MX,1,100,-5
1660659859.717100,267734.000,27697,3,MX,1,100,-3
1660659859.758603,267774.500,27714,2,MX,1,100,-5
1660659859.800106,267815.000,27714,2,MX,1,100,-4
1660659859.838364,267852.333,27730,3,MX,1,100,-5
1660659859.876622,267889.667,27730,3,MX,1,100,-4
1660659859.914881,267927.000,27730,3,MX,1,100,-4
1660659859.953480,267964.667,27748,3,MX,1,100,-3
1660659859.992080,268002.333,27748,3,MX,1,100,-3
1660659860.030679,268040.000,27748,3,MX,1,100,-2
1660659860.072695,268081.000,27764,2,MX,1,100,-2
1660659860.114711,268122.000,27764,2,MX,1,100,-2
1660659860.158776,268165.000,27779,3,MX,1,100,-1
1660659860.202841,268208.000,27779,3,MX,1,100,-1
1660659860.246906,268251.000,27779,3,MX,1,100, 0
1660659860.280211,268283.500,27796,2,MX,1,100, 0
1660659860.313516,268316.000,27796,2,MX,1,100, 0
1660659860.358264,268359.667,27813,3,MX,1,100, 0
1660659860.403013,268403.333,27813,3,MX,1,100,-1
1660659860.447761,268447.000,27813,3,MX,1,100, 0
1660659860.481066,268479.500,27829,2,MX,1,100,-1
1660659860.514371,268512.000,27829,2,MX,1,100,-1
1660659860.559119,268555.667,27845,3,MX,1,100, 0
1660659860.603868,268599.333,27845,3,MX,1,100,-2
1660659860.648616,268643.000,27845,3,MX,1,100,-1
1660659860.687557,268681.000,27862,3,MX,1,100,-1
1660659860.726499,268719.000,27862,3,MX,1,100,-1
1660659860.765440,268757.000,27862,3,MX,1,100,-2
1660659860.805918,268796.500,27879,2,MX,1,100,-1
1660659860.846397,268836.000,27879,2,MX,1,100,-1
1660659860.885338,268874.000,27895,3,MX,1,100,-2
1660659860.924279,268912.000,27895,3,MX,1,100,-2
1660659860.963221,268950.000,27895,3,MX,1,100,-2
1660659861.001479,268987.333,27913,3,MX,1,100,-2
1660659861.039737,269024.667,27913,3,MX,1,100,-1
1660659861.077995,269062.000,27913,3,MX,1,100,-1
1660659861.120011,269103.000,27927,2,MX,1,100,-2
1660659861.162026,269144.000,27927,2,MX,1,100,-2
1660659861.200626,269181.667,27944,3,MX,1,100,-2
1660659861.239226,269219.333,27944,3,MX,1,100,-1
1660659861.277825,269257.000,27944,3,MX,1,100,-1
1660659861.319329,269297.500,27961,2,MX,1,100,-2
1660659861.360832,269338.000,27961,2,MX,1,100,-2
1660659861.399431,269375.667,27978,3,MX,1,100,-1
1660659861.438031,269413.333,27978,3,MX,1,100,-2
1660659861.476631,269451.000,27978,3,MX,1,100,-2
1660659861.519159,269492.500,27995,2,MX,1,100,-2
1660659861.561687,269534.000,27995,2,MX,1,100,-2
1660659861.600286,269571.667,28012,3,MX,1,100,-2
1660659861.638886,269609.333,28012,3,MX,1,100,-2
1660659861.677486,269647.000,28012,3,MX,1,100,-2
1660659861.721893,269690.333,28029,3,MX,1,100,-2
1660659861.766299,269733.667,28029,3,MX,1,100,-1
1660659861.810706,269777.000,28029,3,MX,1,100,-1
1660659861.852209,269817.500,28046,2,MX,1,100,-1
1660659861.893713,269858.000,28046,2,MX,1,100,-1
1660659861.932312,269895.667,28063,3,MX,1,100,-1
1660659861.970912,269933.333,28063,3,MX,1,100,-2
1660659862.009511,269971.000,28063,3,MX,1,100,-2
1660659862.051015,270011.500,28078,2,MX,1,100,-1
1660659862.092518,270052.000,28078,2,MX,1,100,-1
1660659862.131459,270090.000,28094,3,MX,1,100,-2
1660659862.170401,270128.000,28094,3,MX,1,100,-2
1660659862.209342,270166.000,28094,3,MX,1,100,-1
1660659862.247600,270203.333,28112,3,MX,1,100,-1
1660659862.285858,270240.667,28112,3,MX,1,100,-1
1660659862.324116,270278.000,28112,3,MX,1,100,-1
1660659862.365619,270318.500,28128,2,MX,1,100,-1
1660659862.407123,270359.000,28128,2,MX,1,100, 0
1660659862.446747,270397.667,28145,3,MX,1,100,-2
1660659862.486372,270436.333,28145,3,MX,1,100,-2
1660659862.525996,270475.000,28145,3,MX,1,100,-2
1660659862.567499,270515.500,28159,2,MX,1,100,-1
1660659862.609002,270556.000,28159,2,MX,1,100,-1
1660659862.647602,270593.667,28178,3,MX,1,100,-2
1660659862.686202,270631.333,28178,3,MX,1,100,-2
1660659862.724802,270669.000,28178,3,MX,1,100,-3
1660659862.764084,270707.333,28194,3,MX,1,100, 0
1660659862.803367,270745.667,28194,3,MX,1,100,-2
1660659862.842650,270784.000,28194,3,MX,1,100,-3
1660659862.884153,270824.500,28211,2,MX,1,100,-1
1660659862.925657,270865.000,28211,2,MX,1,100,-1
1660659862.966647,270905.000,28226,2,MX,1,100,-1
1660659863.007638,270945.000,28226,2,MX,1,100,-1
1660659863.046238,270982.667,28243,3,MX,1,100,-1
1660659863.084838,271020.333,28243,3,MX,1,100, 0
