LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1659046169.101226,129122.000,16477,1,T1,1,100,29.253
1659046169.234369,129252.000,16494,1,T1,1,100,29.287
1659046169.366488,129381.000,16526,1,T1,1,100,29.337
1659046169.499632,129511.000,16543,1,T1,1,100,29.288
1659046169.631751,129640.000,16560,1,T1,1,100,29.231
1659046169.765918,129771.000,16577,1,T1,1,100,29.206
1659046169.899061,129901.000,16608,1,T1,1,100,29.160
1659046170.033229,130032.000,16626,1,T1,1,100,29.176
1659046170.164324,130160.000,16644,1,T1,1,100,29.289
1659046170.296443,130289.000,16677,1,T1,1,100,29.444
1659046170.431635,130421.000,16694,1,T1,1,100,29.369
1659046170.562730,130549.000,16710,1,T1,1,100,29.373
1659046170.696897,130680.000,16729,1,T1,1,100,29.338
1659046170.830040,130810.000,16761,1,T1,1,100,29.430
1659046170.964208,130941.000,16777,1,T1,1,100,29.363
1659046171.097351,131071.000,16795,1,T1,1,100,29.335
1659046171.230494,131201.000,16827,1,T1,1,100,29.287
1659046171.363638,131331.000,16843,1,T1,1,100,29.266
1659046171.494733,131459.000,16861,1,T1,1,100,29.363
1659046171.629924,131591.000,16877,1,T1,1,100,29.334
1659046171.762043,131720.000,16910,1,T1,1,100,29.357
1659046171.896211,131851.000,16926,1,T1,1,100,29.332
1659046172.029354,131981.000,16943,1,T1,1,100,29.356
1659046172.162498,132111.000,16960,1,T1,1,100,29.225
1659046172.295641,132241.000,16992,1,T1,1,100,29.275
1659046172.427760,132370.000,17009,1,T1,1,100,29.332
1659046172.560903,132500.000,17026,1,T1,1,100,29.356
1659046172.693022,132629.000,17042,1,T1,1,100,29.296
1659046172.827190,132760.000,17074,1,T1,1,100,29.305
1659046172.959309,132889.000,17091,1,T1,1,100,29.309
1659046173.092452,133019.000,17108,1,T1,1,100,29.347
1659046173.225595,133149.000,17142,1,T1,1,100,29.363
1659046173.358739,133279.000,17159,1,T1,1,100,29.441
1659046173.491882,133409.000,17176,1,T1,1,100,29.368
1659046173.624001,133538.000,17193,1,T1,1,100,29.372
1659046173.759193,133670.000,17230,1,T1,1,100,29.445
1659046173.891312,133799.000,17246,1,T1,1,100,29.405
1659046174.024455,133929.000,17264,1,T1,1,100,29.388
1659046174.157598,134059.000,17282,1,T1,1,100,29.345
1659046174.289718,134188.000,17315,1,T1,1,100,29.291
1659046174.423885,134319.000,17334,1,T1,1,100,29.303
1659046174.557029,134449.000,17350,1,T1,1,100,29.379
1659046174.691196,134580.000,17382,1,T1,1,100,29.377
1659046174.822291,134708.000,17399,1,T1,1,100,29.411
1659046174.956458,134839.000,17415,1,T1,1,100,29.426
1659046175.088578,134968.000,17433,1,T1,1,100,29.504
1659046175.222233,135098.500,17465,2,T1,1,100,29.395
1659046175.355888,135229.000,17465,2,T1,1,100,29.419
1659046175.488007,135358.000,17482,1,T1,1,100,29.465
1659046175.623199,135490.000,17514,1,T1,1,100,29.378
1659046175.755318,135619.000,17531,1,T1,1,100,29.447
1659046175.888461,135749.000,17547,1,T1,1,100,29.442
1659046176.020581,135878.000,17564,1,T1,1,100,29.368
1659046176.152700,136007.000,17596,1,T1,1,100,29.337
1659046176.285843,136137.000,17612,1,T1,1,100,29.465
1659046176.418986,136267.000,17630,1,T1,1,100,29.485
1659046176.553154,136398.000,17664,1,T1,1,100,29.458
1659046176.687321,136529.000,17681,1,T1,1,100,29.375
1659046176.821489,136660.000,17698,1,T1,1,100,29.375
